,Unnamed: 0,Unnamed: 0.1,city,city_id,timestamp,likes,geo,hashtags,user_id,lat,lng,mentions,tweet_url,replies,retweets,text,replay_to_users,screen_name
5839,5839,,Longboat Key,1840017250,2019-06-18 21:10:16,0,,[],1141090777352867840,27.3926,-82.6341,,https://twitter.com/melissak_5/status/1141090777352867840,0,0,Those State Farm commercials will never be the same ,SBNation,melissak_5
5840,5840,,Longboat Key,1840017250,2019-04-24 14:10:40,12,,[],1121053850121711619,27.3926,-82.6341,@StateFarm,https://twitter.com/wluera/status/1121053850121711619,5,0,Just got fired as a customer from @StateFarm for daring to use them as an insurance company. I guess I was just supposed to give them my money and hope that nothing ever went wrong.,,wluera
5841,5841,,Longboat Key,1840017250,2019-03-29 19:11:29,0,,WorkAnniversary,1111707469103972362,27.3926,-82.6341,,https://twitter.com/Ol_Aje/status/1111707469103972362,0,0,Another year at the Farm! Can’t believe it’s almost been a decade...#WorkAnniversary @Warren Middleton State Farm Insurance Agency https://www.instagram.com/p/Bvmn40iH9MN/?utm_source=ig_twitter_share&amp;igshid=jzn2j64v2zrd,,Ol_Aje
5842,5842,,Longboat Key,1840017250,2019-03-29 14:15:16,0,,[],1111632924334608384,27.3926,-82.6341,,https://twitter.com/jakewebb129/status/1111632924334608384,0,0,"“What’s your name?” “Jake” “From State Farm??” “Nope, just Jake” “Are you wearing khakis?!” “Sure” ",ReaganGomez,jakewebb129
5843,5843,,Longboat Key,1840017250,2019-02-15 17:40:02,0,,Happy2Day,1096464163264557056,27.3926,-82.6341,,https://twitter.com/Ol_Aje/status/1096464163264557056,0,0,"The ol’ birthday balloon is losing air. Now it just looks like I’m celebrating everyday, individually. #Happy2Day @Warren Middleton State Farm Insurance Agency https://www.instagram.com/p/Bt6UCGxn8Ac/?utm_source=ig_twitter_share&amp;igshid=d1hnt3t7kr8b",,Ol_Aje
5844,5844,,Neptune Beach,1840015030,2019-12-20 14:59:28,2,,[],1208039218498420736,30.3165,-81.4118,,https://twitter.com/IamSincerelyX/status/1208039218498420736,0,0,"I will never forget this moment. 6 years ago today I made one of the biggest life changing decisions ever. I quit my job at State Farm, without any notice, to chase my dreams. I made a decision to place myself in the… https://www.instagram.com/p/B6TGfPBHla7/?igshid=axnzr8metia7",,IamSincerelyX
5845,5845,,Neptune Beach,1840015030,2019-06-08 01:55:12,1,,[],1137176216203644929,30.3165,-81.4118,,https://twitter.com/jcjax13/status/1137176216203644929,1,0,Exactly. I read awhile later than State Farm got fined for pulling that .,WinnieChester3,jcjax13
5846,5846,,Neptune Beach,1840015030,2019-06-08 01:45:13,1,,[],1137173705682034693,30.3165,-81.4118,,https://twitter.com/jcjax13/status/1137173705682034693,1,0,It was a few yrs ago. Reported it to insurance oversight in that state (NY). Took over a year before I got some foolish letter saying they shouldn't have done that. Done with State Farm from that time forward.,WinnieChester3,jcjax13
5847,5847,,Neptune Beach,1840015030,2019-06-07 21:09:26,2,,[],1137104303531974663,30.3165,-81.4118,,https://twitter.com/jcjax13/status/1137104303531974663,5,0,Don't know ur State Farm issue.. here's mine: Had State Farm Homeowners 20+ yrs. Never submitted a claim. Called and ASKED what our deductible was after large storm did minor damage to our home. Still did not file a claim. Apprx 1 month later was dropped for 'EXCESSIVE CLAIMS',smokesdad28,jcjax13
5848,5848,,Neptune Beach,1840015030,2019-03-29 21:46:27,0,,dorythelittlemule arrowglass roadtripYoshino statefarm,1111746465016111104,30.3165,-81.4118,,https://twitter.com/katmeredith/status/1111746465016111104,0,0,#dorythelittlemule got a brand new windshield today! #arrowglass did a great job and made sure she was ready for #roadtripYoshino and it was super easy with no deductible #statefarm… https://www.instagram.com/p/Bvm5njWnmt7/?utm_source=ig_twitter_share&amp;igshid=1w9qzl9bsf14x,,katmeredith
5849,5849,,Neptune Beach,1840015030,2019-03-26 15:58:43,1,,[],1110571794698829824,30.3165,-81.4118,,https://twitter.com/FiremanHokie/status/1110571794698829824,0,0,In this case a public acknowledgement of actions taken would be more than appropriate. How does this employee treat minorities and religions other than his own?,StateFarm,FiremanHokie
5850,5850,,Keystone Heights,1840015049,2019-12-29 05:18:31,2,,IfMyCarReviewedMyDriving,1211154506190401536,29.7812,-82.03399999999999,@StateFarm,https://twitter.com/hughesphoto/status/1211154506190401536,1,2,Don’t mess with his discount @StateFarm #IfMyCarReviewedMyDriving,,hughesphoto
5851,5851,,Keystone Heights,1840015049,2019-12-08 03:18:10,1,,[],1203514077525499904,29.7812,-82.03399999999999,,https://twitter.com/Peteroo77/status/1203514077525499904,0,0,Jake Fromm? Jake from state farm? Blake from Apple delta Del mar? Don't matter tigas by 49,RajunCajun71,Peteroo77
5852,5852,,Keystone Heights,1840015049,2019-11-04 17:50:41,0,,[],1191412465122316289,29.7812,-82.03399999999999,@dish,https://twitter.com/miremi/status/1191412465122316289,0,0,Yes indeed! Albeit my family thinks I may be a wee bit looney when I freak out and practically hug the telly and rewind and watch it umpteen times. (Thank you @Dish for my Hopper!),PineappleWabash,miremi
5853,5853,,Keystone Heights,1840015049,2019-09-10 15:48:50,14,,[],1171450468620369926,29.7812,-82.03399999999999,,https://twitter.com/jilliandrew11/status/1171450468620369926,2,1,My State Farm rep in Gainesville literal name is Jake so now I’m COMPLETE @jakefromstatefarm ,,jilliandrew11
5854,5854,,Keystone Heights,1840015049,2019-07-18 16:25:37,3,,[],1151890779842981891,29.7812,-82.03399999999999,,https://twitter.com/jmcin9/status/1151890779842981891,0,1,Elevated teachers huh? So you worked out a plan for raises for all? Decided out to give classroom authority back? Reduce the needless tests you make them spend all year on? How about fixing respect for teachers?,EducationFL,jmcin9
5855,5855,,Keystone Heights,1840015049,2019-05-07 20:29:57,0,,[],1125860342129676288,29.7812,-82.03399999999999,,https://twitter.com/TheCrewmanX/status/1125860342129676288,1,0,What are you talking about JAKE FROM STATE FARM,blindreapah,TheCrewmanX
5856,5856,,Dade City,1840015101,2019-12-15 06:19:39,1,,[],1206096460779020288,28.3568,-82.1941,@MyFDOT @StateFarm,https://twitter.com/OneKWordsOrMore/status/1206096460779020288,1,0,"Thankful for @MyFDOT (sponsored by @StateFarm) tonight. Battery died and a truck happened to be at the gas station and helped get me back on the road, faster than the roadside assistance I had requested and not heard from yet- also by State Farm ",,OneKWordsOrMore
5857,5857,,Dade City,1840015101,2019-06-30 18:25:53,1,,[],1145398062812151808,28.3568,-82.1941,@Bounty @StateFarm,https://twitter.com/thejacqueslapin/status/1145398062812151808,0,0,"I’m gonna sound ornery, but please cease the showing of the @Bounty guy stepping on the Lego commercial and the @StateFarm lady yelling “don’t mess with my discount” commercials immediately.",,thejacqueslapin
5858,5858,,Lake Lorraine,1840029048,2019-12-01 00:11:07,3,,[],1200930287565377537,30.4407,-86.5657,,https://twitter.com/ybombbuttchug/status/1200930287565377537,0,0,Wanna know what’s better than watching a state farm commercial for the 83rd time today? Watching it an 84th time five mins later,,ybombbuttchug
5859,5859,,Lake Lorraine,1840029048,2019-09-09 08:09:03,0,,[],1170972368929513472,30.4407,-86.5657,@archerfxx,https://twitter.com/NIghtfallBrooks/status/1170972368929513472,0,0,@archerfxx needs to parody the State Farm add with Cheryl Tunt clapping her hands and orgasm screaming as her She Shed burns .,,NIghtfallBrooks
5860,5860,,Lake Lorraine,1840029048,2019-03-28 21:29:17,0,,SponsorSpotlight,1111379757331935233,30.4407,-86.5657,,https://twitter.com/TateCoPreps/status/1111379757331935233,0,1,Local State Farm agent Ricky Price and his team are here to serve you! Call (662) 562-5623 to see how State Farm can help life go right. #SponsorSpotlight,,TateCoPreps
5861,5861,,Fort Myers Beach,1840017269,2019-12-17 19:21:15,0,,[],1207017932259307520,26.4323,-81.9167,,https://twitter.com/lewisachenbach/status/1207017932259307520,0,0,State Farm dropped us cold after 13 years of loyalty. Because of a house siding claim. Like a bad neighbor....,StateFarm,lewisachenbach
5862,5862,,Fort Myers Beach,1840017269,2019-11-20 14:08:40,0,,statefarm,1197154797285232640,26.4323,-81.9167,,https://twitter.com/acuty13/status/1197154797285232640,0,0,"#statefarm @Fort Myers, Florida https://www.instagram.com/p/B5Fw1UxgEkUcndVM0ArJ7EvqbpPLZA97oUKYmw0/?igshid=1r1khtbbuaukj",,acuty13
5863,5863,,Fort Myers Beach,1840017269,2019-07-16 20:51:05,2,,[],1151232808355938306,26.4323,-81.9167,,https://twitter.com/onebuck66/status/1151232808355938306,0,0,Because she's Jake from State Farm....,BrandonStraka,onebuck66
5864,5864,,Fort Myers Beach,1840017269,2019-06-19 16:28:22,0,,NBAFreeAgency,1141382222773141505,26.4323,-81.9167,,https://twitter.com/c_bear97/status/1141382222773141505,0,0,Damn so those State Farm commercials didn’t mean shit #NBAFreeAgency,,c_bear97
5865,5865,,Fort Myers Beach,1840017269,2019-06-04 16:44:00,0,,GCL,1135950340870664192,26.4323,-81.9167,@StateFarm,https://twitter.com/wgcu/status/1135950340870664192,1,0,"Navigating insurance claims in the wake of a hurricane or storm can be quite the process. Coming up at 1PM on WGCU-FM's #GCL, we’ll sit down with a local @StateFarm agent to talk about what homeowners should be considering when it comes to their coverage. ",,wgcu
5866,5866,,Fort Myers Beach,1840017269,2019-06-01 22:17:07,25,,KidsWorkshop HomerDPoe HDE,1134947005590069248,26.4323,-81.9167,@leesheriff @USCG @StateFarm @thebullbag @fgcu,https://twitter.com/ChanelKester/status/1134947005590069248,0,4,"Wonderful turnout today for HD#0276 June’s #KidsWorkshop &amp; Hurricane Preparedness Event! We had the pleasure of being joined by the man #HomerDPoe himself, @leesheriff, Lee County Domestic Animal Services, @USCG, @StateFarm, @thebullbag, @fgcu, FP&amp;L, #HDE. – at The Home Depot",,ChanelKester
5867,5867,,Fort Myers Beach,1840017269,2019-05-15 22:59:11,2,,juniorachievement,1128797000349233153,26.4323,-81.9167,@StateFarm,https://twitter.com/JA_of_SWFL/status/1128797000349233153,0,0,Thank you so much @StateFarm for your longstanding commitment to empowering area youth and providing these necessary programs for our future leaders! #juniorachievement,Javedstatefarm,JA_of_SWFL
5868,5868,,Fort Myers Beach,1840017269,2019-05-15 16:10:00,2,,Dog,1128694024611749894,26.4323,-81.9167,@StateFarm @iiiorg @YahooFinance,https://twitter.com/JoseSotoSF/status/1128694024611749894,0,1,The 20 Worst States for #Dog Bites. @StateFarm @iiiorg responsible dog ownership. https://finance.yahoo.com/news/20-worst-states-dog-bites-144802058.html?soc_src=community&amp;soc_trk=tw via @YahooFinance,,JoseSotoSF
5869,5869,,Live Oak,1840015929,2019-06-17 23:48:52,13,,LakeCity Gainesville BirdsofPrey,1140768303692075008,30.2956,-82.9847,@AaronsInc @SonnysBBQ @Cricketnation @RountreeMooreFL @StateFarm,https://twitter.com/TwiggysInc/status/1140768303692075008,0,3,"What a wonderful weekend in #LakeCity! We’re so thankful to @AaronsInc, @SonnysBBQ, @Cricketnation, Defy #Gainesville, @RountreeMooreFL, @StateFarm &amp; #BirdsofPrey for being part of the event!",,TwiggysInc
5870,5870,,Belle Isle,1840014101,2019-12-28 15:45:16,0,,[],1210949845642559495,28.4724,-81.3491,@StateFarm,https://twitter.com/connivingmonkey/status/1210949845642559495,2,0,@StateFarm you seen to have issues with your mobile website. ,,connivingmonkey
5871,5871,,Belle Isle,1840014101,2019-12-25 22:06:50,0,,[],1209958707343347713,28.4724,-81.3491,,https://twitter.com/RobertBrickner/status/1209958707343347713,0,0,Why should I care what kind of insurance someone has?,AaronRodgers12,RobertBrickner
5872,5872,,Belle Isle,1840014101,2019-12-21 22:06:16,0,,[],1208509014960726018,28.4724,-81.3491,,https://twitter.com/38bhf11Gregory/status/1208509014960726018,0,0,Homemade Chocolate Chip Cookies.,NFL,38bhf11Gregory
5873,5873,,Belle Isle,1840014101,2019-11-09 01:18:51,1,,[],1192974801469689858,28.4724,-81.3491,,https://twitter.com/Imagineer6/status/1192974801469689858,0,0,Good thing they crashed into a StateFarm,figmentjedi,Imagineer6
5874,5874,,Belle Isle,1840014101,2019-11-04 23:26:03,1,,NewYork ChampionsClassic Kentucky MichiganState duke Kansas statefarm weareuk wildcats,1191496863817650177,28.4724,-81.3491,,https://twitter.com/JWCRUM78/status/1191496863817650177,0,1,#NewYork #ChampionsClassic #Kentucky #MichiganState #duke &lt;puke #Kansas #statefarm #weareuk #wildcats,,JWCRUM78
5875,5875,,Belle Isle,1840014101,2019-11-01 01:44:23,60,,[],1190082124784832512,28.4724,-81.3491,,https://twitter.com/barrybongss2/status/1190082124784832512,5,6,"Bro tonight I was handing out maps and this kid asked for candy and I’m like “sorry dude all I have are maps” and this child throws it at me saying he doesn’t want “a map from jake from State Farm”,,,,,,while his parents just say they’ll find candy somewhere else",,barrybongss2
5876,5876,,Belle Isle,1840014101,2019-10-26 04:16:28,0,,[],1187946070229299200,28.4724,-81.3491,,https://twitter.com/legendofthetim/status/1187946070229299200,0,0,State Farm bowl isn’t gonna live up to the hype ,MySportsUpdate,legendofthetim
5877,5877,,Belle Isle,1840014101,2019-10-17 03:52:15,3,,[],1184678481948483585,28.4724,-81.3491,,https://twitter.com/spookysnailvale/status/1184678481948483585,1,1,"What are you wearing ""Jake-from-State-Farm"" Uhhh...khakis? She sounds *hideous*",,spookysnailvale
5878,5878,,Belle Isle,1840014101,2019-10-13 10:28:09,3,,[],1183328565938528256,28.4724,-81.3491,,https://twitter.com/SocietyUltra/status/1183328565938528256,0,0,He was from State Farm – at Living with the Land,dizwire,SocietyUltra
5879,5879,,Belle Isle,1840014101,2019-10-09 18:01:55,3,,[],1181993204901646337,28.4724,-81.3491,@AdamLefkoe,https://twitter.com/_COESIGN/status/1181993204901646337,0,1,Loving these segments!! @AdamLefkoe,BleacherReport,_COESIGN
5880,5880,,Belle Isle,1840014101,2019-09-22 05:37:10,8,,PowerTV,1175645189953789952,28.4724,-81.3491,,https://twitter.com/WayOfJ_/status/1175645189953789952,1,1,Ghost gotta call State Farm for that shit Tommy did #PowerTV,,WayOfJ_
5881,5881,,Belle Isle,1840014101,2019-08-23 04:01:27,0,,SFNeighborhoodAssist,1164749465644724227,28.4724,-81.3491,,https://twitter.com/kristenolene/status/1164749465644724227,0,0,"VOTE TODAY! With your help, Send healthy food and snacks home with homeless and at-risk students each week. could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023829",,kristenolene
5882,5882,,Belle Isle,1840014101,2019-08-15 04:09:11,0,,Flo AutoInsurance,1161852309997064193,28.4724,-81.3491,@Progressive @StateFarm,https://twitter.com/PRmandy/status/1161852309997064193,0,0,I’m gonna go with the #Flo &amp; sign on to @Progressive for #AutoInsurance at a lower $$... good bye @StateFarm after sending my auto bill with an unnamed additional fee I didn’t sign up for.,,PRmandy
5883,5883,,Belle Isle,1840014101,2019-07-22 23:22:14,6,,[],1153445174980304901,28.4724,-81.3491,,https://twitter.com/caingle/status/1153445174980304901,1,0,Favorite team: UCF CFB Stadiums I’ve been to: 16 Bowl games attended: 6 Last stadium: State Farm Stadium ,NYCRobUCF,caingle
5884,5884,,Belle Isle,1840014101,2019-07-19 15:15:28,22,,[],1152235512616378368,28.4724,-81.3491,@FloridaPrepaid @StateFarm @HeliosEdFnd @FLBlue @WellsFargo @floridalottery @insideFPL @GulfPower @Voya @herffjones @Publix @UniversalORL @bluemangroup,https://twitter.com/realJearl/status/1152235512616378368,0,3,"Many companies claim education matters, but these businesses have put action to words! Thank you for a life changing event. @FloridaPrepaid @StateFarm @HeliosEdFnd @FLBlue @WellsFargo @floridalottery @insideFPL @GulfPower @Voya @herffjones @Publix @UniversalORL @bluemangroup",FLEduFoundation,realJearl
5885,5885,,Belle Isle,1840014101,2019-07-18 13:36:29,2,,[],1151848214657667072,28.4724,-81.3491,@StateFarm,https://twitter.com/dschwalls/status/1151848214657667072,1,0,"My insurance agent's reply when I called b/c the email they asked me to send would not go through: ""I'm sorry, I gave you an old email address"". When you don't know your email address & don't know what a line item on my insurance policy means, I lose confidence. @StateFarm",,dschwalls
5886,5886,,Belle Isle,1840014101,2019-07-01 15:34:33,0,,[],1145717333043884037,28.4724,-81.3491,@StateFarm,https://twitter.com/SusanLEaston/status/1145717333043884037,1,0,"I have to give an incredibly huge compliment to Kaitlyn at Heather Thies’s @StateFarm Agency in Clermont, Florida. She has been kind, diligent, and incredibly informative during my process of buying auto insurance. Highly recommend her for anyone in the area!!",,SusanLEaston
5887,5887,,Belle Isle,1840014101,2019-06-20 23:00:43,0,,[],1141843347105075200,28.4724,-81.3491,@CP3 @JHarden13 @StateFarm @CP3 @JHarden13,https://twitter.com/DanielCook009/status/1141843347105075200,0,0,"Lots of reports of the tension between @CP3 &amp; @JHarden13 I’m hearing from my source, the @StateFarm agent, that @CP3 isn’t over @JHarden13 burning down his kitchen.",,DanielCook009
5888,5888,,Belle Isle,1840014101,2019-06-19 13:51:41,3,,[],1141342790619672576,28.4724,-81.3491,@StateFarm,https://twitter.com/negronium/status/1141342790619672576,1,0,yo @StateFarm get ya boys some deductibles ,BleacherReport,negronium
5889,5889,,Belle Isle,1840014101,2019-06-15 22:09:32,0,,Mets metslineup lgm,1140018530873729026,28.4724,-81.3491,,https://twitter.com/Nellyjr80/status/1140018530873729026,0,0,"Tonight’s State Farm #Mets Starting Lineup vs. Cardinals Leading off: J. McNeil 2B, 2nd J. Davis LF, 3rd M. Conforto RF, 4th P. Alonso 1B, 5th T. Frazier 3B, 6th W. Ramos C, 7th A. Rosario SS, 8th C. Gomez CF, 9th N. Syndergaard RHP, #metslineup #lgm",,Nellyjr80
5890,5890,,Belle Isle,1840014101,2019-06-08 05:45:47,1,,[],1137234246085558272,28.4724,-81.3491,@StateFarm,https://twitter.com/TySooFlyy/status/1137234246085558272,1,0,"@StateFarm charging a accident free 22 year old male $1,640 every 6 months is insane. The coverage is great but we’re talking $3,300 a YEAR for car insurance that is legally required.",,TySooFlyy
5891,5891,,Belle Isle,1840014101,2019-06-07 13:49:17,0,,sayfie flapol,1136993534958034944,28.4724,-81.3491,@StateFarm,https://twitter.com/TheWestipher/status/1136993534958034944,0,0,@StateFarm you have an agent (@MikeHillfl) in Florida who is actively promoting LGBTQ discrimination and promoting executing LGBTQ Floridians. Where is the action?! #sayfie #flapol,mattlupoli,TheWestipher
5892,5892,,Belle Isle,1840014101,2019-03-18 20:23:22,3,,statefarm avon foster,1107739289721466885,28.4724,-81.3491,@thegables1209,https://twitter.com/thegables1209/status/1107739289721466885,0,0,@thegables1209 Thanks again to the vendors who participated in our small Business Expo ! #statefarm #avon #foster ,,thegables1209
5893,5893,,Belle Isle,1840014101,2019-02-04 15:22:45,0,,[],1092443348504317952,28.4724,-81.3491,,https://twitter.com/JamesTobon333/status/1092443348504317952,0,0,"Uber, Google, Audi, Airbus, BMW Amazon, UPS, etc are part of the Drone industry and NOW The FAA issued State Farm the first ever national waiver to conduct drone operations beyond visual… https://www.instagram.com/p/BtdvHi8gytt/?utm_source=ig_twitter_share&amp;igshid=1eswurc1pr4r0",,JamesTobon333
5894,5894,,Belle Isle,1840014101,2019-01-06 18:39:06,1,,skillmangotawoman,1081983514516455424,28.4724,-81.3491,@GLubin3,https://twitter.com/CocktailGal1/status/1081983514516455424,0,0,@GLubin3 and markhulsewe having a great time sounding like the State Farm piggy weeeeeeeeee #skillmangotawoman @Downtown Winter Garden https://www.instagram.com/p/BsTa5eYAOmp/?utm_source=ig_twitter_share&amp;igshid=xt4vdp9ue6m4,,CocktailGal1
5895,5895,,Treasure Island,1840015981,2019-12-30 20:30:28,0,,GervontaDavis DavisGamboa Boxing MayweatherPromotions,1211746395708968960,27.774,-82.7663,,https://twitter.com/FrontProofMedia/status/1211746395708968960,0,0,GERVONTA DAVIS WINS WBA LIGHTWEIGHT WORLD TITLE WITH THRILLING 12TH ROUND KO OF YURIORKIS GAMBOA SATURDAY NIGHT ON SHOWTIME® FROM STATE FARM ARENA IN ATLANTA https://www.frontproofmedia.com/boxing/gervonta-davis-wins-wba-lightweight-world-title-with-thrilling-12th-round-ko-of-yuriorkis-gamboa-saturday-night-on-showtime-from-state-farm-arena-in-atlanta #GervontaDavis #DavisGamboa #Boxing #MayweatherPromotions,,FrontProofMedia
5896,5896,,Treasure Island,1840015981,2019-11-11 21:11:17,2,,KevinWKorth,1193999663768231936,27.774,-82.7663,,https://twitter.com/TheKindMouse/status/1193999663768231936,0,0,Thank you for joining us in our fight against childhood hunger! Tara L. Flynn Legal Assistant to Gary A. Frank #KevinWKorth&amp;Associates Employees of The Law Department State Farm Mutual Automobile Insurance… https://www.instagram.com/p/B4vWChYpnlR/?igshid=1g8tg94pwulop,,TheKindMouse
5897,5897,,Treasure Island,1840015981,2019-11-08 23:38:03,1,,VisitSchittsCreek SchittsCreek,1192949435040509953,27.774,-82.7663,@PopTV @StateFarm,https://twitter.com/What_the_Hckrt/status/1192949435040509953,1,0,When @PopTV and @StateFarm release another round of #VisitSchittsCreek reservations and you score a slot in NYC!!! #SchittsCreek,,What_the_Hckrt
5898,5898,,Treasure Island,1840015981,2019-09-25 13:02:39,0,,FACTS,1176844462045179910,27.774,-82.7663,,https://twitter.com/RadioHolly/status/1176844462045179910,1,0,I guess I should have used the word “inequality”. But yes imma bring you #FACTS ,FlaBuckeyeGuy,RadioHolly
5899,5899,,Treasure Island,1840015981,2019-09-25 12:50:09,0,,[],1176841316438876162,27.774,-82.7663,,https://twitter.com/RadioHolly/status/1176841316438876162,1,0,"Because statistically, teen males are worse drivers and make poorer decisions than teen females. This isn’t a case of discrimination, it’s a case of proven fact that it costs more for insurance companies to insure teen boys than girls. They have to pay out more for males.",FlaBuckeyeGuy,RadioHolly
5900,5900,,Treasure Island,1840015981,2019-08-25 14:13:57,1,,[],1165628383306440705,27.774,-82.7663,@StateFarm,https://twitter.com/MarcJasonTweets/status/1165628383306440705,2,0," Insurance Fraud? What does Cheryl mean when she tells the State Farm Agent “It finally happened!” ?? Was the SHE-SHED a prior, yet unsuccessful arson target? Why is Victor watering the lawn as the SHE-SHED burns? There’s no damage from a lightning strike?! @StateFarm ",,MarcJasonTweets
5901,5901,,Treasure Island,1840015981,2019-07-02 16:21:29,1,,[],1146091532681994240,27.774,-82.7663,,https://twitter.com/billyhon_/status/1146091532681994240,0,0,"Celebrating our Independence Day ""Like a Good Neighbor"" On behalf of State Farm Bill Hon's Office, please be safe and enjoy a Happy 4th of July! ",,billyhon_
5902,5902,,Beacon Square,1840028798,2019-12-15 06:19:39,1,,[],1206096460779020288,28.2118,-82.7504,@MyFDOT @StateFarm,https://twitter.com/OneKWordsOrMore/status/1206096460779020288,1,0,"Thankful for @MyFDOT (sponsored by @StateFarm) tonight. Battery died and a truck happened to be at the gas station and helped get me back on the road, faster than the roadside assistance I had requested and not heard from yet- also by State Farm ",,OneKWordsOrMore
5903,5903,,Beacon Square,1840028798,2019-10-14 12:39:57,1,,SherylsSheShed,1183724122397904897,28.2118,-82.7504,@StateFarm,https://twitter.com/KimberlyDMackey/status/1183724122397904897,1,0,@StateFarm The suspense is killing us! When will we see Sheryl's Sheshier She-shed? #SherylsSheShed,,KimberlyDMackey
5904,5904,,Beacon Square,1840028798,2019-10-11 00:36:53,0,,jakefromstatefarm aaronsagentisweak,1182454991694553089,28.2118,-82.7504,,https://twitter.com/fablhof/status/1182454991694553089,0,0,I’m SOOOOO tired of AA Ron and State Farm. Bring back Jake!!! #jakefromstatefarm #aaronsagentisweak,,fablhof
5905,5905,,Beacon Square,1840028798,2019-09-30 03:29:16,2,,[],1178512107127619584,28.2118,-82.7504,,https://twitter.com/J_Osborne21/status/1178512107127619584,0,0,Am I the only one that’s starting to feel bad for Aaron Rodgers’ agent in these State Farm commercials? Dude is constantly getting dogged.,,J_Osborne21
5906,5906,,Beacon Square,1840028798,2019-08-23 21:25:30,2,,hungerheroes,1165012210877370369,28.2118,-82.7504,@FeedingTampaBay @StateFarm,https://twitter.com/ShannonOliviero/status/1165012210877370369,0,1, I did! @FeedingTampaBay @StateFarm come on #hungerheroes do this!,FeedingTampaBay,ShannonOliviero
5907,5907,,Beacon Square,1840028798,2019-06-30 18:25:53,1,,[],1145398062812151808,28.2118,-82.7504,@Bounty @StateFarm,https://twitter.com/thejacqueslapin/status/1145398062812151808,0,0,"I’m gonna sound ornery, but please cease the showing of the @Bounty guy stepping on the Lego commercial and the @StateFarm lady yelling “don’t mess with my discount” commercials immediately.",,thejacqueslapin
5908,5908,,Beacon Square,1840028798,2019-05-23 14:52:46,0,,[],1131573694114017281,28.2118,-82.7504,,https://twitter.com/Wookies4Pete/status/1131573694114017281,0,1,ALSO: Exxon Mobil Pfizer Eli Lilly State Farm Comcast Blue Cross Atena CareMark Koch Industries Bank of America There are many many many more. Be smart in where you shop! Do not help the ones reversing our rights!!!,,Wookies4Pete
5909,5909,,Beacon Square,1840028798,2019-03-26 14:56:12,0,,[],1110556060295839744,28.2118,-82.7504,,https://twitter.com/cmarsh3409/status/1110556060295839744,0,0,Wow that’s super not helpful,ShaunOfTheTweet,cmarsh3409
5910,5910,,Beacon Square,1840028798,2019-03-22 14:37:29,0,,TuckerCarlson,1109101798520963073,28.2118,-82.7504,@Progressive @FoxNews @CNN @washingtonpost @nytimes @StateFarm @MSNBC,https://twitter.com/Umpire20/status/1109101798520963073,0,0,"I don't watch #TuckerCarlson but I do pay attention and am wondering what has changed for @Progressive to resume contributing to this @FoxNews $4,000,000 annual salary @CNN @washingtonpost @nytimes @StateFarm @MSNBC",JuddLegum,Umpire20
5911,5911,,Beacon Square,1840028798,2019-03-15 00:03:20,1,,[],1106345098177101825,28.2118,-82.7504,@StateFarm,https://twitter.com/Dubs4ever/status/1106345098177101825,0,0,@StateFarm is this true??,LeapDayBaby92,Dubs4ever
5912,5912,,Beacon Square,1840028798,2019-03-14 23:44:16,0,,[],1106340296508489728,28.2118,-82.7504,@chileanbob,https://twitter.com/Dubs4ever/status/1106340296508489728,1,0,@chileanbob did you really pay money to change your gamertag to state farm ?,,Dubs4ever
5913,5913,,Fort Meade,1840014134,2019-04-11 19:25:06,1,,Mulbery Florida,1116421937528487936,27.7645,-81.8058,@StateFarm @BarbaraBushFdn @kellistargel @BarbaraBushFdn,https://twitter.com/JoseSotoSF/status/1116421937528487936,0,0,"Empowering high school students to help young readers at Kingsford Elementary in #Mulbery #Florida. @StateFarm agent’s &amp; @BarbaraBushFdn @kellistargel aide proud to support @BarbaraBushFdn Teen Trendsetters with a $50,000 grant – at Kingsford Elementary",,JoseSotoSF
5914,5914,,Osprey,1840014186,2019-09-26 17:02:56,6,,[],1177267322270212096,27.1914,-82.48,@TheTwig316 @SNNTV,https://twitter.com/jessdlang/status/1177267322270212096,1,1,"A Venice nonprofit serving children in foster care, receives a $25,000 grant from State Farm. Learn more about @TheTwig316 at 5:00 on @SNNTV",,jessdlang
5915,5915,,Osprey,1840014186,2019-09-24 13:40:43,2,,wellshesaguyso jakefromstatefarm,1176491656675123202,27.1914,-82.48,@StateFarm,https://twitter.com/thomas_a_keal/status/1176491656675123202,0,0,"Damn... Jake from @statefarm has been hitting the gym. #wellshesaguyso #jakefromstatefarm @Sarasota, Florida https://www.instagram.com/p/B2y8Ut6lBUd/?igshid=1cx5640x6vw5d",,thomas_a_keal
5916,5916,,Osprey,1840014186,2019-06-18 21:10:16,0,,[],1141090777352867840,27.1914,-82.48,,https://twitter.com/melissak_5/status/1141090777352867840,0,0,Those State Farm commercials will never be the same ,SBNation,melissak_5
